           0  1.4106741E-03
           1  8.7556674E-04
           2  5.8375369E-04
           3  4.1154347E-04
           4  3.0299518E-04
           5  2.3213396E-04
           6  1.8525444E-04
           7  1.5439729E-04
           8  1.3354946E-04
           9  1.1899525E-04
          10  1.0855647E-04
          11  1.0087953E-04
          12  9.5103300E-05
          13  9.0672707E-05
          14  8.7223983E-05
          15  8.4494764E-05
          16  8.2302162E-05
          17  8.0515674E-05
          18  7.9044024E-05
          19  7.7822289E-05
          20  7.6791606E-05
          21  7.5910139E-05
          22  7.5149270E-05
          23  7.4486343E-05
          24  7.3903138E-05
          25  7.3387811E-05
