           0  1.3895519E-03
           1  8.6254254E-04
           2  5.7457970E-04
           3  4.0568731E-04
           4  3.0041067E-04
           5  2.3281312E-04
           6  1.8911493E-04
           7  1.6113081E-04
           8  1.4279777E-04
           9  1.3036715E-04
          10  1.2163423E-04
          11  1.1529664E-04
          12  1.1056598E-04
          13  1.0693997E-04
          14  1.0410455E-04
          15  1.0185387E-04
          16  1.0003751E-04
          17  9.8553435E-05
          18  9.7325406E-05
          19  9.6292177E-05
          20  9.5417687E-05
          21  9.4671967E-05
          22  9.4030824E-05
          23  9.3468378E-05
          24  9.2972892E-05
          25  9.2532777E-05
