           0  1.4344570E-03
           1  8.9298101E-04
           2  5.9637631E-04
           3  4.2112407E-04
           4  3.1094221E-04
           5  2.3943659E-04
           6  1.9280188E-04
           7  1.6256259E-04
           8  1.4249170E-04
           9  1.2873471E-04
          10  1.1900550E-04
          11  1.1196022E-04
          12  1.0674036E-04
          13  1.0278857E-04
          14  9.9753401E-05
          15  9.7402321E-05
          16  9.5553842E-05
          17  9.4104849E-05
          18  9.2941867E-05
          19  9.1995229E-05
          20  9.1218018E-05
          21  9.0567934E-05
          22  9.0019297E-05
          23  8.9550689E-05
          24  8.9145200E-05
          25  8.8789566E-05
