           0  1.3919047E-03
           1  8.6343836E-04
           2  5.7328370E-04
           3  4.0310205E-04
           4  2.9707473E-04
           5  2.2904485E-04
           6  1.8501740E-04
           7  1.5681615E-04
           8  1.3833614E-04
           9  1.2582914E-04
          10  1.1706998E-04
          11  1.1076321E-04
          12  1.0609262E-04
          13  1.0255053E-04
          14  9.9804500E-05
          15  9.7636112E-05
          16  9.5907511E-05
          17  9.4501913E-05
          18  9.3338997E-05
          19  9.2366085E-05
          20  9.1542599E-05
          21  9.0839058E-05
          22  9.0233087E-05
          23  8.9703433E-05
          24  8.9236768E-05
          25  8.8821726E-05
