           0  1.4023266E-03
           1  8.7292370E-04
           2  5.8304699E-04
           3  4.1348810E-04
           4  3.0831227E-04
           5  2.4125128E-04
           6  1.9833300E-04
           7  1.7113812E-04
           8  1.5341469E-04
           9  1.4144440E-04
          10  1.3307521E-04
          11  1.2704929E-04
          12  1.2261508E-04
          13  1.1933225E-04
          14  1.1684542E-04
          15  1.1496256E-04
          16  1.1350778E-04
          17  1.1235702E-04
          18  1.1142986E-04
          19  1.1066643E-04
          20  1.1003605E-04
          21  1.0950183E-04
          22  1.0904689E-04
          23  1.0865170E-04
          24  1.0830750E-04
          25  1.0800258E-04
