,logical_PI_KFA45.K.value,peakLineDensity,WS_emittance_x,WS_emittance_y,deltaP_P_rms,WS_intensity
2017-08-15 12:56:04.300,0.004472,1.24360680702,1.35669891131,1.12455964064,0.000841964721041,77.52802
2017-08-15 12:56:23.500,0.004136,1.25553083996,1.65654324714,1.33684392436,0.000832759026679,76.17429
2017-08-15 12:56:54.700,0.004419,1.24462970336,1.31424057728,1.09978643631,0.000839181133496,78.98824
2017-08-15 12:57:13.900,0.004402,1.20073072042,1.3106471444,1.13108367292,0.000855637460553,77.26945
2017-08-15 12:57:45.100,0.004057,1.25611087207,1.87044261914,1.52174948719,0.000834095800753,77.63451
2017-08-15 12:58:04.300,0.004026,1.22794370846,1.84667357793,1.47895898663,0.000842924033877,76.00697
2017-08-15 12:58:35.500,0.004292,1.24075370894,1.3384774632,1.0993319163,0.000843670590195,75.73318
2017-08-15 12:58:54.700,0.004616,1.25952913324,1.56520317114,1.34705081156,0.00082744551694,75.91572
2017-08-15 12:59:25.900,0.004181,1.23990535223,1.44803448638,1.15789457116,0.000833793329732,76.91961
2017-08-15 12:59:45.100,0.004353,1.24965845602,1.32305194981,1.12405051098,0.000838172255786,78.18208
2017-08-15 13:00:16.300,0.0041,1.25004136938,1.63325900645,1.27791816594,0.000833835435998,76.4785
2017-08-15 13:00:35.500,0.00447,1.28655259775,1.07303965575,0.830955523446,0.000821797255304,52.12646
2017-08-15 13:01:06.700,0.004122,1.25374774677,1.68418673365,1.21633380328,0.00083700427863,77.84745
2017-08-15 13:01:25.900,0.004298,1.25524925929,1.27080964832,1.05268982637,0.000831352880477,76.11345
2017-08-15 13:01:57.100,0.004433,1.24246531945,1.32356484198,1.07828682559,0.000844756581262,79.24682
2017-08-15 13:02:16.300,0.004567,1.25813273522,1.52031472328,1.29098211871,0.00084263527585,76.26556
2017-08-15 13:02:47.500,0.004615,1.24378927807,1.72257874429,1.46611531258,0.000843253691893,79.38371
2017-08-15 13:03:06.700,0.004326,1.24498455623,1.35857270296,1.14037510626,0.000846696228807,79.71835
2017-08-15 13:03:37.900,0.00404,1.22684758016,1.9043836358,1.49500062915,0.000844212990908,77.89308
2017-08-15 13:03:57.100,0.004048,1.24214440574,1.76906020057,1.54058473117,0.000845428273246,78.51672
2017-08-15 13:04:28.300,0.004123,1.27015467637,1.714796017,1.28470072748,0.000831133581592,77.4824
2017-08-15 13:04:47.500,0.004532,1.24433021639,1.55971441983,1.26864283018,0.000839447523063,77.55845
2017-08-15 13:05:18.700,0.004121,1.25863260621,1.72114400764,1.31096155492,0.000827209637729,76.82835
2017-08-15 13:05:37.900,0.004514,1.22943968271,1.58352871135,1.26442378718,0.000833468284752,76.40245
2017-08-15 13:06:09.100,0.004114,1.26389829013,1.66808523001,1.32298267296,0.000836155097302,75.33772
2017-08-15 13:06:28.300,0.004594,1.25709793278,1.76545698302,1.47042728526,0.00083869554002,77.04129
2017-08-15 13:06:59.500,0.004188,1.24835848825,1.54292238178,1.25464276332,0.000842832749506,78.30376
2017-08-15 13:07:18.700,0.004081,1.22393250661,1.74234429281,1.42045869453,0.000846837223034,75.73318
2017-08-15 13:07:49.900,0.004119,1.24454644486,1.83472292605,1.54417575399,0.000838628907707,81.20898
2017-08-15 13:08:09.100,0.004375,1.24854805752,1.31175717067,1.08973616521,0.00084213035347,77.64971
2017-08-15 13:08:40.300,0.004275,1.24372949801,1.35248510958,1.13272301243,0.000836256330406,79.2164
2017-08-15 13:08:59.500,0.004189,1.22335608617,1.52518229243,1.18989730802,0.00085379474995,77.80182
2017-08-15 13:09:30.700,0.004525,1.19219858571,1.52022733206,1.190506921,0.000852331607032,77.43677
2017-08-15 13:09:49.900,0.004353,1.25440128164,1.34471437353,1.17319735993,0.00083995011967,78.95782
2017-08-15 13:10:21.100,0.004328,1.25348901975,1.29710305859,1.10644132352,0.000835101885586,77.54324
2017-08-15 13:10:40.300,0.004586,1.24459311543,1.51123187756,1.34351362735,0.000840008707609,76.29597
2017-08-15 13:11:11.500,0.004143,1.25825702799,1.61085719664,1.26694731737,0.000835787750689,77.4824
2017-08-15 13:11:30.700,0.004474,1.24083785475,1.48462545693,1.26138980537,0.000839006290309,79.38371
2017-08-15 13:12:01.900,0.004471,1.25045350807,1.32995417533,1.1033101165,0.000836123515851,75.59629
2017-08-15 13:12:21.100,0.00421,1.24464338398,1.36044293209,1.18339168993,0.000837296371774,77.33029
2017-08-15 13:12:52.300,0.004341,1.24063445216,1.25496567702,1.14760389556,0.000847061837796,79.17076
2017-08-15 13:13:11.500,0.003996,1.24840744197,2.06940326893,1.57721344799,0.000842236990885,77.96914
2017-08-15 13:13:42.700,0.003981,1.23986148965,2.00406794113,1.90172164137,0.000830900821365,75.39856
2017-08-15 13:14:01.900,0.004315,1.27131047224,1.2858013843,1.08951139745,0.000841464806879,75.55066
2017-08-15 13:14:33.100,0.004489,1.2441919803,1.46142652802,1.22453579954,0.000847116064256,78.76009
2017-08-15 13:14:52.300,0.004598,1.25855004008,1.67905831352,1.48307549249,0.000834186735095,74.97266
2017-08-15 13:15:23.500,0.004034,1.2591644249,2.00673473108,1.69571220977,0.000829643187744,78.37981
2017-08-15 13:15:42.700,0.004342,1.24259013254,1.31602532175,1.11610715869,0.000834477198516,75.82445
2017-08-15 13:16:13.900,0.004272,1.25071914924,1.36795036248,1.23333768986,0.000840252439648,82.65398
2017-08-15 13:16:33.100,0.003951,1.24685432517,2.15611667167,2.34556357863,0.000854522792118,79.35329
2017-08-15 13:17:04.300,0.004179,1.24658464371,1.48133612363,1.24556732753,0.000837062320951,78.74487
2017-08-15 13:17:23.500,0.004057,1.21738846249,1.70017396922,1.41884499668,0.000851553092418,75.33772
2017-08-15 13:17:54.700,0.0045,1.25271938286,1.45550139433,1.26230077187,0.000829277007966,80.61576
2017-08-15 13:18:13.900,0.004161,1.22333540367,1.51626552344,1.27362196336,0.000837814541455,78.1973
2017-08-15 13:18:45.100,0.004313,1.26142784661,1.25281598012,1.17978620781,0.000838530720151,76.72187
2017-08-15 13:19:04.300,0.004059,1.25527682378,1.7786513715,1.45264888179,0.000832379844452,77.99956
2017-08-15 13:19:35.500,0.004365,1.252858074,1.29978185064,1.15714833806,0.000838377515264,80.50929
2017-08-15 13:19:54.700,0.004127,1.2591240849,1.75608998339,1.41817023425,0.000837470292028,77.99956
2017-08-15 13:20:25.900,0.004401,1.25006390725,1.36404797925,1.14574528716,0.000841865282412,78.12124
2017-08-15 13:20:45.100,0.004426,1.21288492657,1.3902175942,1.14804336477,0.00084258571966,75.15518
2017-08-15 13:21:35.500,0.004259,1.23677562982,1.42121722939,1.20485442569,0.000839035165249,79.26203
2017-08-15 13:22:06.700,0.004002,1.24534103845,1.90041929671,1.5488043047,0.00084488121247,78.72966
2017-08-15 13:22:25.900,0.004103,1.24295883889,1.76307461566,1.36099585208,0.000842988761548,78.72966
2017-08-15 13:22:57.100,0.004583,1.23608442311,1.62103289767,1.32378099046,0.000830405456566,79.10992
2017-08-15 13:23:16.300,0.00405,1.27523576356,1.90603958036,1.57130624248,0.000830492765522,76.9044
2017-08-15 13:24:06.700,0.00432,1.24781508793,1.37045309843,1.16456851383,0.000843945914294,77.31508
2017-08-15 13:24:37.900,0.004641,1.20861616337,1.74057359708,1.5623418076,0.000845865406858,75.42897
2017-08-15 13:24:57.100,0.003998,1.24507245463,1.98516084501,1.54741172483,0.000849517652207,77.37592
2017-08-15 13:25:28.300,0.004253,1.2611781132,1.39929470611,1.16198532093,0.000839442713583,79.74876
2017-08-15 13:25:47.500,0.004018,1.24217007887,1.78387623896,1.49885238537,0.000841404990124,75.68755
2017-08-15 13:26:18.700,0.004617,1.24191049694,1.64505742465,1.3449344732,0.000836447920226,76.11345
2017-08-15 13:26:37.900,0.003946,1.23835413817,2.3524785502,1.93397701174,0.000837929835263,78.88177
2017-08-15 13:27:09.100,0.004486,1.25460108569,1.30393158017,1.0910088295,0.000844516463364,74.80534
2017-08-15 13:27:28.300,0.004516,1.22749119608,1.47575365199,1.27080042941,0.000840027722877,77.52802
2017-08-15 13:27:59.500,0.004552,1.24989862769,1.56096564203,1.30463640535,0.000834407048437,79.76398
2017-08-15 13:28:18.700,0.004002,1.2618485203,1.97946492703,1.69731228303,0.000844119933613,81.19376
2017-08-15 13:28:49.900,0.004223,1.25608014798,1.44190125709,1.23476787182,0.000836083301876,79.88566
2017-08-15 13:29:09.100,0.004125,1.23885947471,1.71752618778,1.50407207674,0.000845192744032,81.2394
2017-08-15 13:29:40.300,0.004504,1.24555171616,1.40824048457,1.19682749516,0.000829628029646,79.61187
2017-08-15 13:29:59.500,0.004245,1.25297282237,1.33665771647,1.13819441452,0.000839175746963,76.81313
2017-08-15 13:30:30.700,0.004581,1.24470742011,1.56750573466,1.30746821436,0.000842475942889,79.45976
2017-08-15 13:30:49.900,0.00407,1.24210823903,1.83557068924,1.4857603402,0.000841252299855,80.11382
2017-08-15 13:31:21.100,0.004128,1.24120162811,1.83989450932,1.48296998677,0.000840794609069,78.16687
2017-08-15 13:31:40.300,0.004045,1.23849982081,1.97156213556,1.86046695204,0.00083778437517,78.51672
2017-08-15 13:32:11.500,0.004038,1.25939813204,1.92429423887,1.43500618909,0.000840372923702,76.12866
2017-08-15 13:32:30.700,0.004552,1.26502535617,1.41052741214,1.16702305404,0.000832724480608,76.67624
2017-08-15 13:33:01.900,0.004349,1.21998973959,1.30024933267,1.14661379193,0.000850281873426,78.33418
2017-08-15 13:33:21.100,0.004328,1.23196585269,1.30672740736,1.07060971401,0.000849721607929,77.1934
2017-08-15 13:33:52.300,0.004045,1.24552288556,1.99178398862,1.64740455343,0.000840745630602,81.46755
2017-08-15 13:34:11.500,0.004541,1.22716280443,1.62313188431,1.41517734352,0.000838289289269,78.74487
2017-08-15 13:34:42.700,0.004379,1.25334865979,1.30840940209,1.1562683364,0.000833902799005,79.9465
2017-08-15 13:35:01.900,0.004189,1.24297045596,1.46872468688,1.21889840895,0.000841329008706,78.9274
2017-08-15 13:35:33.100,0.004303,1.22984320509,1.30694030011,1.13440955793,0.000839784743322,79.85523
2017-08-15 13:35:52.300,0.004225,1.25875435373,1.50020163569,1.2563038239,0.000837188939306,79.14034
2017-08-15 13:36:23.500,0.003996,1.25364074455,2.10460666139,1.61886125716,0.00083502662435,78.44066
2017-08-15 13:36:42.700,0.004111,1.25844814669,1.74716568588,1.37724556872,0.000832969685423,77.43677
2017-08-15 13:37:13.900,0.004029,1.23593328896,1.9795736833,1.55810596685,0.000837720941335,79.59666
2017-08-15 13:37:33.100,0.004072,1.23874533069,1.89012297537,1.57348941233,0.000839187820644,77.55845
2017-08-15 13:38:04.300,0.004111,1.24435491766,1.74416421995,1.43325955705,0.000841321768961,78.66882
2017-08-15 13:38:23.500,0.004235,1.23293661474,1.43798199778,1.18573532487,0.000838819315165,79.09471
2017-08-15 13:38:54.700,0.003978,1.24064390149,2.2149436252,1.95094614702,0.00083177450766,77.71056
2017-08-15 13:39:13.900,0.004576,1.24229367342,1.56730762457,1.41908665418,0.0008411716317,77.83224
2017-08-15 13:39:45.100,0.004605,1.22305213727,1.49431278388,1.27331850236,0.000845305803661,74.37945
2017-08-15 13:40:54.700,0.004287,1.25051495057,1.38379851464,1.18153830862,0.000843446478906,79.23161
2017-08-15 13:41:25.900,0.004286,1.2491319249,1.45246948385,1.17834513218,0.000838621842771,79.62708
2017-08-15 13:41:45.100,0.00418,1.22594137745,1.53719887052,1.24278709675,0.000841362400094,77.83224
2017-08-15 13:42:16.300,0.004574,1.24195809476,1.49207370998,1.29089253073,0.000842276373822,77.42155
2017-08-15 13:42:35.500,0.004202,1.25721094774,1.45481502308,1.23057326411,0.000840775127508,78.76009
2017-08-15 13:43:06.700,0.004021,1.22260271696,2.036164487,1.88104580785,0.000849608701804,78.28855
2017-08-15 13:43:25.900,0.00449,1.24453733562,1.33849583491,1.16294205684,0.000843185451154,77.72577
2017-08-15 13:43:57.100,0.004216,1.2552749112,1.41414405876,1.15861793863,0.000834283754303,78.6384
2017-08-15 13:44:16.300,0.004112,1.24813642554,1.74133946866,1.34703304802,0.000846358607272,80.26592
2017-08-15 13:44:47.500,0.004226,1.25789283237,1.52842917688,1.20734496354,0.000838532331878,79.64229
2017-08-15 13:45:06.700,0.004011,1.23744443242,2.0004751867,1.62768209104,0.000843783609288,79.32287
2017-08-15 13:45:37.900,0.004035,1.21646078548,1.886560963,1.52692108336,0.000846757422981,77.3455
2017-08-15 13:45:57.100,0.004603,1.23959939236,1.63608345922,1.32838912977,0.000842150431156,78.42545
2017-08-15 13:46:28.300,0.004613,1.24658907697,1.69529424094,1.3711298514,0.000841695301846,81.51318
2017-08-15 13:46:47.500,0.004346,1.22080799038,1.3267273104,1.06511649853,0.000844074135531,74.15129
2017-08-15 13:47:18.700,0.003985,1.24905563029,2.08931630015,1.61503073989,0.00083410525329,78.6384
2017-08-15 13:47:37.900,0.004107,1.24102879473,1.65946113769,1.34575155828,0.000839077924506,78.02998
2017-08-15 13:48:09.100,0.00419,1.21643442995,1.58365328691,1.26841274593,0.000845683715171,78.69924
2017-08-15 13:48:28.300,0.004519,1.2478581694,1.52014738274,1.28123011972,0.000837516853123,77.28466
2017-08-15 13:48:59.500,0.003954,1.24501589372,2.33763810654,2.00844036842,0.000829987063908,79.80961
2017-08-15 13:49:18.700,0.003973,1.25827857439,2.23854024232,1.97578375332,0.000840083498319,80.02255
2017-08-15 13:49:49.900,0.004061,1.22077079927,1.75121129446,1.40974974604,0.000843750134218,77.93871
2017-08-15 13:50:09.100,0.004398,1.24378609695,1.34913468967,1.12876690692,0.000825709139623,78.51672
2017-08-15 13:50:40.300,0.004456,1.25469390439,1.27603531312,1.13178724907,0.000838067531099,77.83224
2017-08-15 13:50:59.500,0.004397,1.26045962421,1.39253024836,1.19393791269,0.000835991580827,79.76398
2017-08-15 13:51:30.700,0.004259,1.24655557409,1.36774949647,1.16216579404,0.000836092840485,79.74876
2017-08-15 13:51:49.900,0.004326,1.24620595755,1.29489042312,1.17031073068,0.000845691266773,78.04518
2017-08-15 13:52:21.100,0.004151,1.25626591737,1.58637898199,1.24217965783,0.00083884074976,75.58109
2017-08-15 13:52:40.300,0.004465,1.25120548587,1.44206202021,1.18796501163,0.000829623912355,76.35682
2017-08-15 13:53:11.500,0.004075,1.24890409861,1.79484183918,1.46939505739,0.00084005959206,77.25423
2017-08-15 13:53:30.700,0.004424,1.25121697045,1.36686375127,1.16317221602,0.000839324532698,80.70702
2017-08-15 13:54:01.900,0.004072,1.23461190529,1.71015013993,1.45915832665,0.000839695556422,78.60797
2017-08-15 13:54:21.100,0.004201,1.24523861793,1.48276032914,1.1942254071,0.000841255620139,76.93482
2017-08-15 13:54:52.300,0.004381,1.2306146109,1.28977304862,1.08204411675,0.000835879141804,76.70667
2017-08-15 13:55:11.500,0.00449,1.24429062065,1.51656065028,1.23881524246,0.000840709055396,79.80961
2017-08-15 13:55:42.700,0.004,1.25575775283,2.18222071701,1.59446306161,0.000831436630225,77.4824
2017-08-15 13:56:01.900,0.004594,1.24899894972,1.53370152933,1.35441061442,0.000841467280066,76.72187
2017-08-15 13:56:33.100,0.004487,1.25235381136,1.36701377646,1.17317244091,0.000839588399337,80.90476
2017-08-15 13:56:52.300,0.004284,1.24629888021,1.37938473806,1.17369567874,0.000826530338235,80.46366
2017-08-15 13:57:23.500,0.004248,1.24356579368,1.47991807293,1.21664643798,0.000840947802066,80.75266
2017-08-15 13:57:42.700,0.004256,1.24922454734,1.35588058166,1.13219901262,0.00083663616279,77.28466
2017-08-15 13:58:13.900,0.004158,1.25154044139,1.72631030476,1.33582902421,0.000837773706475,80.87434
2017-08-15 13:58:33.100,0.004299,1.25374775966,1.40473027373,1.16881046731,0.00083960221634,80.41803
2017-08-15 13:59:04.300,0.004301,1.21934940412,1.36833649363,1.15849675915,0.000842081086803,80.14423
2017-08-15 13:59:23.500,0.004516,1.24096111154,1.46540812141,1.23142679953,0.000845538629501,82.82129
2017-08-15 13:59:54.700,0.0045,1.25412446011,1.52935455354,1.21674473254,0.000846941935014,78.02998
2017-08-15 14:00:13.900,0.004395,1.24873899621,1.20533721584,1.08746161567,0.000836386217735,76.08303
2017-08-15 14:00:45.100,0.004208,1.24426078831,1.54329193031,1.27136550309,0.000841109964062,80.20508
2017-08-15 14:01:04.300,0.004512,1.2487726745,1.37297092644,1.13585606349,0.000845719238327,77.39114
2017-08-15 14:01:35.500,0.004316,1.25038311197,1.37321606709,1.15847540369,0.000832990930332,80.20508
2017-08-15 14:01:54.700,0.004189,1.24011985112,1.50869160051,1.23513416497,0.000840493072824,78.74487
2017-08-15 14:02:25.900,0.004601,1.25598239963,1.79400759267,1.55600292545,0.00083092160765,80.58535
2017-08-15 14:02:45.100,0.004557,1.22797330648,1.39504635006,1.2449811874,0.000849189311752,77.81702
2017-08-15 14:03:16.300,0.004329,1.24830657561,1.31808331282,1.16069708521,0.000843031481559,81.11771
2017-08-15 14:03:35.500,0.004379,1.19991001274,1.27330223044,1.14509090537,0.000852750332002,76.81313
2017-08-15 14:04:06.700,0.004354,1.25109106276,1.34731622854,1.18053910447,0.000839987567833,79.99213
2017-08-15 14:04:25.900,0.004089,1.23732201768,1.895005307,1.55769945579,0.000844474869201,79.90087
2017-08-15 14:04:57.100,0.004154,1.20099464414,1.52163934876,1.26596762414,0.000875425698867,77.40635
2017-08-15 14:05:16.300,0.004273,1.20445981555,1.37541035012,1.14846379048,0.000825016857758,79.55103
2017-08-15 14:05:47.500,0.004104,1.21280519675,1.87777873559,1.50674864303,0.000809938262571,79.47498
2017-08-15 14:06:06.700,0.004535,1.21546038278,1.4619602458,1.15073213734,0.000811147680779,76.79792
2017-08-15 14:07:28.300,0.004079,1.24491638471,2.0030738029,1.62578789555,0.000797649459356,77.58887
2017-08-15 14:07:47.500,0.004101,1.25018002291,1.74507629309,1.46508554499,0.000840119131218,78.62318
2017-08-15 14:08:18.700,0.004063,1.23486472465,1.93035754247,1.6400939146,0.000840679119288,79.82481
2017-08-15 14:08:37.900,0.004102,1.23826012853,1.62079758204,1.40421040013,0.000841902292391,77.26945
2017-08-15 14:09:09.100,0.004248,1.25083357919,1.4427920372,1.20823136778,0.00083100946578,78.5015
2017-08-15 14:09:28.300,0.004161,1.21093162963,1.57544749803,1.25163498779,0.000847512616315,73.26908
2017-08-15 14:09:59.500,0.00459,1.23490520711,1.62750977427,1.39332224478,0.000834750378387,79.30766
2017-08-15 14:10:18.700,0.004244,1.25139440449,1.45738851631,1.16995266989,0.000833531723425,78.97303
2017-08-15 14:10:49.900,0.004072,1.22244209816,1.90466278782,1.37355099484,0.000844132762251,75.39856
2017-08-15 14:11:09.100,0.004577,1.24185734346,1.56285965066,1.33940539511,0.000838457477073,79.49019
2017-08-15 14:11:40.300,0.00463,1.25408254001,1.77043151256,1.48596321733,0.000836702184971,77.96914
2017-08-15 14:11:59.500,0.004251,1.25636792702,1.4808577956,1.24763435182,0.000831469603905,79.30766
2017-08-15 14:12:30.700,0.004021,1.2119661231,1.96353392614,1.47174423117,0.000847629567564,75.55066
2017-08-15 14:12:49.900,0.004124,1.23601929751,1.53149187919,1.25710259509,0.000833687038615,76.17429
2017-08-15 14:13:21.100,0.004229,1.22458020329,1.45450071122,1.19124563786,0.000850092947428,77.89308
2017-08-15 14:13:40.300,0.00436,1.25296037249,1.35916193299,1.18382280017,0.000829314279693,81.75655
2017-08-15 14:14:11.500,0.004127,1.21565558539,1.76500120517,1.38033256715,0.000855256998469,77.33029
2017-08-15 14:14:30.700,0.004365,1.24604093941,1.34748454284,1.12990097427,0.000836940446617,80.43324
2017-08-15 14:15:01.900,0.004441,1.2581427204,1.31943801612,1.15088766495,0.000830741149251,78.69924
2017-08-15 14:15:21.100,0.004098,1.24870129392,1.68553741746,1.39100227102,0.000838778241088,78.22771
2017-08-15 14:15:52.300,0.004025,1.259832426,2.06038059979,1.8223986988,0.000840141586615,78.56234
2017-08-15 14:16:11.500,0.004151,1.25484029608,1.67316254531,1.40713529439,0.000831215130243,79.0795
2017-08-15 14:16:42.700,0.004166,1.24558550103,1.60594455149,1.36900370925,0.000842153669046,79.90087
2017-08-15 14:17:01.900,0.00424,1.25610861517,1.46563500272,1.20825162142,0.000840779275568,78.37981
2017-08-15 14:17:33.100,0.004299,1.24640478568,1.31989484295,1.19102587632,0.000835171385585,79.17076
2017-08-15 14:17:52.300,0.004003,1.25056723317,1.96547418986,2.36917801839,0.000840058203295,79.62708
2017-08-15 14:18:23.500,0.004127,1.24063555129,1.87532553869,1.43256244436,0.000842586696526,80.87434
2017-08-15 14:18:42.700,0.004504,1.2460036303,1.58822014402,1.39259240527,0.000836097492993,79.80961
2017-08-15 14:19:13.900,0.003963,1.26509007778,1.94434552808,2.91882324485,0.000826337411695,75.7484
2017-08-15 14:19:33.100,0.004594,1.23933493976,1.59100243623,1.43781328273,0.000851274528246,77.9235
2017-08-15 14:20:04.300,0.004455,1.23660425386,1.29002778973,1.19442645143,0.000844235489266,78.02998
2017-08-15 14:20:23.500,0.004285,1.24829944698,1.38108136776,1.19889583189,0.000839146558863,77.37592
2017-08-15 14:20:54.700,0.004348,1.24659986253,1.2973189612,1.17210381676,0.000841798209413,75.55066
2017-08-15 14:21:13.900,0.004109,1.26131566314,1.85052279657,1.56578192762,0.000840960589391,80.00735
2017-08-15 14:21:45.100,0.004265,1.24370396518,1.44045286192,1.25613287621,0.000835715140423,80.32677
2017-08-15 14:22:04.300,0.004618,1.20510974747,1.73079194989,1.5747216832,0.000855290935268,76.00697
2017-08-15 14:22:35.500,0.004326,1.242806597,1.30705901766,1.17370170863,0.000834089146884,78.57755
2017-08-15 14:22:54.700,0.004308,1.26136679498,1.37704158715,1.19373520999,0.000839353214097,77.45198
2017-08-15 14:23:25.900,0.004105,1.24903121404,1.81112680543,1.50446557113,0.000834903384963,80.05298
2017-08-15 14:23:45.100,0.004286,1.22967558033,1.4243415807,1.27187728617,0.000846613213762,82.1064
2017-08-15 14:24:16.300,0.00438,1.21388485641,1.26338642898,1.08946132091,0.000847809790886,76.08303
2017-08-15 14:24:35.500,0.004419,1.25494326165,1.20490054783,1.13257253039,0.000850115963878,75.77882
2017-08-15 14:25:06.700,0.00422,1.24756376897,1.40185899785,1.2157727504,0.000847539349823,78.02998
2017-08-15 14:25:25.900,0.0042,1.20734811822,1.4408754301,1.22086230713,0.000846460433916,77.80182
2017-08-15 14:25:57.100,0.004635,1.23519962842,1.65771862448,1.37045230219,0.000838408877843,80.12903
2017-08-15 14:26:16.300,0.003969,1.23735033865,1.99107000499,2.16694717677,0.000846403222451,79.32287
2017-08-15 14:26:47.500,0.004563,1.22599988189,1.37999963827,1.21258089027,0.000852368761979,75.6115
2017-08-15 14:27:06.700,0.004583,1.24688218391,1.65429661652,1.61943735057,0.000840694672592,79.29245
2017-08-15 14:27:37.900,0.004501,1.25824911067,1.37793528018,1.21374372191,0.000835742505604,81.77177
2017-08-15 14:27:57.100,0.004012,1.2585279132,2.08068039069,2.02528768225,0.000843912737711,81.3763
2017-08-15 14:28:28.300,0.004126,1.26442757808,1.76863984324,1.50527208014,0.000832817865676,80.66139
2017-08-15 14:28:47.500,0.004178,1.23999137356,1.48250940223,1.23705141795,0.000840154846743,75.90051
2017-08-15 14:29:18.700,0.004419,1.25233724745,1.26249385994,1.14645129651,0.000839706106664,78.98824
2017-08-15 14:29:37.900,0.004039,1.23754744862,1.75828829006,1.70491780281,0.000843119641489,79.44456
