           0  1.4627666E-03
           1  9.1043749E-04
           2  6.0703442E-04
           3  4.2740954E-04
           4  3.1450929E-04
           5  2.4150516E-04
           6  1.9419935E-04
           7  1.6364576E-04
           8  1.4343241E-04
           9  1.2961650E-04
          10  1.1987312E-04
          11  1.1279288E-04
          12  1.0752506E-04
          13  1.0350611E-04
          14  1.0039962E-04
          15  9.7956829E-05
          16  9.6008829E-05
          17  9.4445881E-05
          18  9.3161791E-05
          19  9.2091512E-05
          20  9.1190188E-05
          21  9.0429516E-05
          22  8.9771980E-05
          23  8.9200199E-05
          24  8.8700399E-05
          25  8.8258166E-05
