           0  6.3878885E-03
           1  6.3873641E-03
           2  6.3176518E-03
           3  6.2716105E-03
           4  6.2390435E-03
           5  6.2145554E-03
           6  6.1952150E-03
           7  6.1803595E-03
           8  6.1692018E-03
           9  6.1609955E-03
          10  6.1553856E-03
          11  6.1521111E-03
          12  6.1504669E-03
          13  6.1503458E-03
          14  6.1515518E-03
          15  6.1536320E-03
          16  6.1563211E-03
          17  6.1595356E-03
          18  6.1633443E-03
          19  6.1676907E-03
          20  6.1725462E-03
          21  6.1777080E-03
          22  6.1830552E-03
          23  6.1885905E-03
          24  6.1942916E-03
          25  6.2002093E-03
