           0  1.3830257E-03
           1  8.5713324E-04
           2  5.6965044E-04
           3  4.0075756E-04
           4  2.9495367E-04
           5  2.2627306E-04
           6  1.8083080E-04
           7  1.5091659E-04
           8  1.3068764E-04
           9  1.1651622E-04
          10  1.0629842E-04
          11  9.8708741E-05
          12  9.2966766E-05
          13  8.8530949E-05
          14  8.5054577E-05
          15  8.2283761E-05
          16  8.0041376E-05
          17  7.8201760E-05
          18  7.6671320E-05
          19  7.5380121E-05
          20  7.4281350E-05
          21  7.3336872E-05
          22  7.2513641E-05
          23  7.1789291E-05
          24  7.1150236E-05
          25  7.0581031E-05
