           0  1.3910597E-03
           1  8.6341641E-04
           2  5.7425519E-04
           3  4.0431076E-04
           4  2.9789138E-04
           5  2.2895620E-04
           6  1.8385983E-04
           7  1.5438923E-04
           8  1.3455373E-04
           9  1.2072492E-04
          10  1.1077567E-04
          11  1.0341142E-04
          12  9.7840733E-05
          13  9.3522001E-05
          14  9.0110647E-05
          15  8.7364569E-05
          16  8.5135507E-05
          17  8.3285617E-05
          18  8.1737628E-05
          19  8.0425714E-05
          20  7.9303776E-05
          21  7.8337143E-05
          22  7.7498735E-05
          23  7.6765667E-05
          24  7.6116987E-05
          25  7.5540927E-05
