           0  1.3777732E-03
           1  8.5337640E-04
           2  5.6627375E-04
           3  3.9766796E-04
           4  2.9210886E-04
           5  2.2368152E-04
           6  1.7875874E-04
           7  1.4939025E-04
           8  1.2959432E-04
           9  1.1581816E-04
          10  1.0594609E-04
          11  9.8671539E-05
          12  9.3205024E-05
          13  8.9007546E-05
          14  8.5747495E-05
          15  8.3159044E-05
          16  8.1077487E-05
          17  7.9380574E-05
          18  7.7980520E-05
          19  7.6810553E-05
          20  7.5820863E-05
          21  7.4972719E-05
          22  7.4239528E-05
          23  7.3601623E-05
          24  7.3042422E-05
          25  7.2546522E-05
