           0  4.0919129E-03
           1  3.2850711E-03
           2  2.8067697E-03
           3  2.5046049E-03
           4  2.3131808E-03
           5  2.1888851E-03
           6  2.1024463E-03
           7  2.0387406E-03
           8  1.9900298E-03
           9  1.9519612E-03
          10  1.9219875E-03
          11  1.8978724E-03
          12  1.8782273E-03
          13  1.8620420E-03
          14  1.8486027E-03
          15  1.8373012E-03
          16  1.8278348E-03
          17  1.8197125E-03
          18  1.8126777E-03
          19  1.8065911E-03
          20  1.8013361E-03
          21  1.7967380E-03
          22  1.7926890E-03
          23  1.7890948E-03
          24  1.7858904E-03
          25  1.7830734E-03
