           0  1.4025476E-03
           1  8.7582035E-04
           2  5.8704172E-04
           3  4.2027800E-04
           4  3.1868013E-04
           5  2.5538614E-04
           6  2.1612419E-04
           7  1.9188684E-04
           8  1.7644704E-04
           9  1.6619847E-04
          10  1.5917327E-04
          11  1.5424186E-04
          12  1.5074667E-04
          13  1.4823410E-04
          14  1.4637323E-04
          15  1.4495231E-04
          16  1.4383651E-04
          17  1.4294818E-04
          18  1.4222805E-04
          19  1.4162895E-04
          20  1.4112495E-04
          21  1.4069122E-04
          22  1.4031373E-04
          23  1.3998317E-04
          24  1.3968794E-04
          25  1.3942612E-04
