           0  1.9735307E-02
           1  2.1445295E-02
           2  2.1750180E-02
           3  2.2349410E-02
           4  2.2964379E-02
           5  2.3518406E-02
           6  2.4019163E-02
           7  2.4435228E-02
           8  2.4783922E-02
           9  2.5053252E-02
          10  2.5253188E-02
          11  2.5415070E-02
          12  2.5542062E-02
          13  2.5664132E-02
          14  2.5775110E-02
          15  2.5857579E-02
          16  2.6002927E-02
          17  2.6135808E-02
          18  2.6268980E-02
          19  2.6394825E-02
          20  2.6490754E-02
          21  2.6573336E-02
          22  2.6656250E-02
          23  2.6730338E-02
          24  2.6795203E-02
          25  2.6849747E-02
