           0  1.3543918E-03
           1  8.4199803E-04
           2  5.6045287E-04
           3  3.9614658E-04
           4  2.9346961E-04
           5  2.2667482E-04
           6  1.8229951E-04
           7  1.5257327E-04
           8  1.3201164E-04
           9  1.1730976E-04
          10  1.0649460E-04
          11  9.8389035E-05
          12  9.2212256E-05
          13  8.7437031E-05
          14  8.3706858E-05
          15  8.0754900E-05
          16  7.8391735E-05
          17  7.6478827E-05
          18  7.4905562E-05
          19  7.3598640E-05
          20  7.2501483E-05
          21  7.1565009E-05
          22  7.0756963E-05
          23  7.0056180E-05
          24  6.9441099E-05
          25  6.8892958E-05
