           0  9.1052549E-03
           1  9.2659807E-03
           2  9.1710398E-03
           3  9.1315992E-03
           4  9.1227693E-03
           5  9.1310889E-03
           6  9.1519123E-03
           7  9.1811633E-03
           8  9.2162080E-03
           9  9.2553152E-03
          10  9.2961378E-03
          11  9.3387924E-03
          12  9.3831085E-03
          13  9.4279125E-03
          14  9.4722155E-03
          15  9.5154857E-03
          16  9.5574968E-03
          17  9.5981332E-03
          18  9.6374350E-03
          19  9.6749812E-03
          20  9.7113131E-03
          21  9.7463233E-03
          22  9.7794915E-03
          23  9.8113818E-03
          24  9.8422505E-03
          25  9.8718591E-03
