           0  9.1402847E-03
           1  1.0383527E-02
           2  1.0328914E-02
           3  1.0457864E-02
           4  1.0633626E-02
           5  1.0817005E-02
           6  1.1003666E-02
           7  1.1188664E-02
           8  1.1367641E-02
           9  1.1524658E-02
          10  1.1677771E-02
          11  1.1818468E-02
          12  1.1947795E-02
          13  1.2069925E-02
          14  1.2188617E-02
          15  1.2302861E-02
          16  1.2416519E-02
          17  1.2533637E-02
          18  1.2651441E-02
          19  1.2768763E-02
          20  1.2885201E-02
          21  1.2999958E-02
          22  1.3109065E-02
          23  1.3211111E-02
          24  1.3309687E-02
          25  1.3403570E-02
