           0  1.3745056E-03
           1  8.5715507E-04
           2  5.7557697E-04
           3  4.1155014E-04
           4  3.0974945E-04
           5  2.4443347E-04
           6  2.0206554E-04
           7  1.7467490E-04
           8  1.5638238E-04
           9  1.4371848E-04
          10  1.3468188E-04
          11  1.2805068E-04
          12  1.2311680E-04
          13  1.1938593E-04
          14  1.1655610E-04
          15  1.1438979E-04
          16  1.1271430E-04
          17  1.1138431E-04
          18  1.1031004E-04
          19  1.0943152E-04
          20  1.0870596E-04
          21  1.0809050E-04
          22  1.0756465E-04
          23  1.0710744E-04
          24  1.0670556E-04
          25  1.0635066E-04
