           0  1.3780782E-03
           1  8.5463916E-04
           2  5.6799938E-04
           3  3.9965272E-04
           4  2.9425445E-04
           5  2.2592365E-04
           6  1.8114643E-04
           7  1.5180999E-04
           8  1.3200816E-04
           9  1.1817541E-04
          10  1.0824037E-04
          11  1.0091455E-04
          12  9.5402174E-05
          13  9.1169619E-05
          14  8.7874520E-05
          15  8.5254593E-05
          16  8.3148538E-05
          17  8.1432911E-05
          18  8.0016907E-05
          19  7.8829427E-05
          20  7.7827608E-05
          21  7.6972028E-05
          22  7.6237920E-05
          23  7.5594318E-05
          24  7.5025848E-05
          25  7.4518917E-05
