           0  1.3597102E-03
           1  8.4565720E-04
           2  5.6391075E-04
           3  4.0052569E-04
           4  2.9996631E-04
           5  2.3619675E-04
           6  1.9558059E-04
           7  1.6974403E-04
           8  1.5277191E-04
           9  1.4118695E-04
          10  1.3303402E-04
          11  1.2712811E-04
          12  1.2277598E-04
          13  1.1950332E-04
          14  1.1702775E-04
          15  1.1515810E-04
          16  1.1372838E-04
          17  1.1260187E-04
          18  1.1169833E-04
          19  1.1096081E-04
          20  1.1035165E-04
          21  1.0983426E-04
          22  1.0938921E-04
          23  1.0900358E-04
          24  1.0866387E-04
          25  1.0836421E-04
