           0  1.3348017E-03
           1  8.2742464E-04
           2  5.5140047E-04
           3  3.8986953E-04
           4  2.8857280E-04
           5  2.2238470E-04
           6  1.7806301E-04
           7  1.4835542E-04
           8  1.2796125E-04
           9  1.1346587E-04
          10  1.0283732E-04
          11  9.4866475E-05
          12  8.8777357E-05
          13  8.4055107E-05
          14  8.0342805E-05
          15  7.7380355E-05
          16  7.4999596E-05
          17  7.3056392E-05
          18  7.1447794E-05
          19  7.0102615E-05
          20  6.8960559E-05
          21  6.7985296E-05
          22  6.7141911E-05
          23  6.6403045E-05
          24  6.5751658E-05
          25  6.5172258E-05
