,logical_PI_KFA45.K.value,peakLineDensity,WS_emittance_x,WS_emittance_y,deltaP_P_rms,WS_intensity
2017-10-11 17:27:41.500,0.003732,0.58,4.18788270134,2.72596402367,0.000594,26.54236
2017-10-11 17:28:25.900,0.003768,0.58,3.86421206184,2.64004993452,0.000594,26.57278
2017-10-11 17:29:10.300,0.003882,0.58,3.75583246713,2.69361540829,0.000594,26.83136
2017-10-11 17:29:54.700,0.003645,0.58,2.80971987071,2.1853479152,0.000594,26.19252
2017-10-11 17:30:39.100,0.004193,0.58,4.23653528846,2.86820536708,0.000594,26.93783
2017-10-11 17:31:23.500,0.00422,0.58,3.16495589378,2.38101943455,0.000594,26.49673
2017-10-11 17:32:07.900,0.003929,0.58,3.31846436881,2.36317314834,0.000594,25.49283
2017-10-11 17:32:52.300,0.003928,0.58,2.6845341824,2.1512322921,0.000594,25.50805
2017-10-11 17:33:36.700,0.00383,0.58,2.89132676182,2.29869834411,0.000594,27.65273
2017-10-11 17:34:21.100,0.004192,0.58,3.37003091683,2.43016906956,0.000594,26.1621
2017-10-11 17:35:05.500,0.003851,0.58,3.38544977904,2.52432811427,0.000594,27.39415
2017-10-11 17:35:49.900,0.003685,0.58,3.00646765182,2.19056280952,0.000594,25.08215
2017-10-11 17:36:34.300,0.004115,0.58,4.34165195492,2.9279634301,0.000594,26.51194
2017-10-11 17:37:18.700,0.003864,0.58,2.6005807599,2.12066641514,0.000594,25.40157
2017-10-11 17:38:03.100,0.003769,0.58,3.05148569584,2.32721219868,0.000594,25.53847
2017-10-11 17:38:47.500,0.003873,0.58,3.80606506489,2.65165180473,0.000594,26.20773
2017-10-11 17:39:31.900,0.003675,0.58,2.82603089037,2.22770627601,0.000594,25.14299
2017-10-11 17:40:16.300,0.003698,0.58,4.26791878953,2.96771800344,0.000594,26.63362
2017-10-11 17:41:00.700,0.004219,0.58,4.14676624589,2.76346190213,0.000594,25.49283
2017-10-11 17:41:45.100,0.004228,0.58,3.33643494582,2.59364151801,0.000594,27.1812
2017-10-11 17:42:29.500,0.003983,0.58,3.76082626885,2.76440182961,0.000594,27.13557
2017-10-11 17:43:13.900,0.003652,0.58,2.71152350636,2.19686330701,0.000594,26.40547
2017-10-11 17:43:58.300,0.003764,0.58,4.2074576541,2.93892949606,0.000594,26.54236
2017-10-11 17:44:42.700,0.00384,0.58,3.289313785,2.30425384015,0.000594,24.68668
2017-10-11 17:45:27.100,0.004141,0.58,3.3070544318,2.43564594497,0.000594,25.90352
2017-10-11 17:46:11.500,0.003623,0.58,2.9047659111,2.36321028735,0.000594,27.10515
2017-10-11 17:46:55.900,0.003641,0.58,4.53285533658,3.17321483005,0.000594,26.69447
2017-10-11 17:47:40.300,0.003722,0.58,4.05269525929,2.94684227602,0.000594,27.51583
2017-10-11 17:48:24.700,0.00403,0.58,3.52000046799,2.41206263377,0.000594,24.74752
2017-10-11 17:49:09.100,0.004084,0.58,2.67654868423,2.17586115374,0.000594,27.08994
2017-10-11 17:49:53.500,0.00403,0.58,2.68727496134,2.22442139023,0.000594,27.34852
2017-10-11 17:50:37.900,0.003903,0.58,2.65358697175,2.12288838685,0.000594,26.19252
2017-10-11 17:51:22.300,0.003965,0.58,2.97506920951,2.29394693917,0.000594,26.46631
2017-10-11 17:52:06.700,0.003804,0.58,2.6714808564,2.16694376745,0.000594,26.78573
2017-10-11 17:52:51.100,0.004092,0.58,3.38292542593,2.48112627161,0.000594,26.0252
2017-10-11 17:53:35.500,0.003735,0.58,2.81790630905,2.30594263543,0.000594,27.30289
2017-10-11 17:54:19.900,0.004055,0.58,3.83583474644,2.67979470552,0.000594,26.37505
2017-10-11 17:55:04.300,0.003731,0.58,2.37107166073,2.06461861842,0.000594,25.24947
2017-10-11 17:55:48.700,0.00385,0.58,3.47725892147,2.50813438746,0.000594,26.19252
2017-10-11 17:56:33.100,0.004015,0.58,2.7945039973,2.26346196289,0.000594,25.27989
2017-10-11 17:57:17.500,0.004115,0.58,2.61181807405,2.14829549028,0.000594,26.00999
2017-10-11 17:58:01.900,0.003666,0.58,2.75654235631,2.21413864198,0.000594,26.35983
2017-10-11 17:58:46.300,0.004211,0.58,4.41397876006,2.83003470432,0.000594,25.76662
2017-10-11 17:59:30.700,0.004112,0.58,3.40673847726,2.57722697738,0.000594,26.63362
2017-10-11 18:00:15.100,0.003926,0.58,2.57853381266,2.11553706663,0.000594,25.27989
2017-10-11 18:00:59.500,0.003893,0.58,2.64119807732,2.18759653991,0.000594,26.37505
2017-10-11 18:01:43.900,0.003901,0.58,2.71240302676,2.12286326565,0.000594,25.34073
2017-10-11 18:02:28.300,0.00381,0.58,2.80488666556,2.171155163,0.000594,25.62973
2017-10-11 18:03:12.700,0.00394,0.58,3.51618268484,2.43205937055,0.000594,26.40547
2017-10-11 18:03:57.100,0.003942,0.58,2.6350179612,2.11057008464,0.000594,25.8731
2017-10-11 18:04:41.500,0.004139,0.58,2.55870822242,2.05990404125,0.000594,24.83878
2017-10-11 18:05:25.900,0.004124,0.58,2.82570907559,2.27861914311,0.000594,26.77052
2017-10-11 18:06:10.300,0.004027,0.58,2.80650836398,2.22173741775,0.000594,26.78573
2017-10-11 18:06:54.700,0.003857,0.58,2.69464627074,2.21207135197,0.000594,26.98347
2017-10-11 18:07:39.100,0.004135,0.58,3.16223932994,2.3540712903,0.000594,25.55368
2017-10-11 18:08:23.500,0.003956,0.58,2.75446696326,2.28010313743,0.000594,27.13557
2017-10-11 18:09:07.900,0.003839,0.58,2.81674080893,2.2816325354,0.000594,26.81615
2017-10-11 18:09:52.300,0.004217,0.58,3.39346589288,2.49096678397,0.000594,26.58799
2017-10-11 18:10:36.700,0.004176,0.58,3.35652961004,2.5413193027,0.000594,26.55757
2017-10-11 18:11:21.100,0.003967,0.58,3.03753302816,2.30315558321,0.000594,25.78183
2017-10-11 18:12:05.500,0.004013,0.58,2.62007332261,2.07045799679,0.000594,24.96046
2017-10-11 18:12:49.900,0.003991,0.58,2.65233356674,2.16423431415,0.000594,26.28378
2017-10-11 18:13:34.300,0.003747,0.58,2.55548121412,2.14477783644,0.000594,25.70578
2017-10-11 18:14:18.700,0.003807,0.58,3.82897227204,2.66243268552,0.000594,26.72489
2017-10-11 18:15:03.100,0.003916,0.58,3.58322001991,2.60383419589,0.000594,27.1812
2017-10-11 18:15:47.500,0.003762,0.58,3.20668688641,2.47615158791,0.000594,27.36373
2017-10-11 18:16:31.900,0.004156,0.58,3.96135663586,2.6850034033,0.000594,25.17341
2017-10-11 18:17:16.300,0.003739,0.58,2.89451019479,2.27845965449,0.000594,26.43589
2017-10-11 18:18:00.700,0.003759,0.58,4.14236021746,2.76674606186,0.000594,27.1812
2017-10-11 18:18:45.100,0.003723,0.58,3.43177333595,2.44778914484,0.000594,24.82357
2017-10-11 18:19:29.500,0.00376,0.58,3.99010231565,2.71329734234,0.000594,25.99478
2017-10-11 18:20:13.900,0.003893,0.58,3.67167715823,2.50312112507,0.000594,24.97568
2017-10-11 18:20:58.300,0.003813,0.58,2.58725584421,2.08094344057,0.000594,24.45852
2017-10-11 18:21:42.700,0.004207,0.58,3.24136772478,2.28540697689,0.000594,25.41678
2017-10-11 18:22:27.100,0.00389,0.58,3.3869198049,2.48415917338,0.000594,26.63362
2017-10-11 18:23:11.500,0.003732,0.58,2.79754507923,2.12099883846,0.000594,25.18862
2017-10-11 18:23:55.900,0.004195,0.58,3.846610802,2.60792203777,0.000594,26.39025
2017-10-11 18:24:40.300,0.004243,0.58,3.12296832507,2.4266638035,0.000594,25.85789
2017-10-11 18:25:24.700,0.003895,0.58,3.7341726957,2.75342364369,0.000594,26.29899
2017-10-11 18:26:09.100,0.003685,0.58,2.90628271093,2.18508327323,0.000594,25.67536
2017-10-11 18:26:53.500,0.003779,0.58,4.35299740266,2.8753580754,0.000594,26.17731
2017-10-11 18:27:37.900,0.003876,0.58,3.79509441753,2.56064170106,0.000594,25.32552
2017-10-11 18:28:22.300,0.003996,0.58,2.89659980695,2.25981883304,0.000594,26.35983
2017-10-11 18:29:06.700,0.003782,0.58,2.72256449716,2.11790472827,0.000594,26.3142
2017-10-11 18:29:51.100,0.004001,0.58,3.43344261302,2.51811230626,0.000594,25.50805
2017-10-11 18:30:35.500,0.00407,0.58,2.8687084705,2.2788730008,0.000594,26.96825
2017-10-11 18:31:19.900,0.003756,0.58,2.6769619931,2.16404809098,0.000594,26.80094
2017-10-11 18:32:04.300,0.003689,0.58,3.87958010298,2.67093056506,0.000594,26.25336
2017-10-11 18:32:48.700,0.003804,0.58,3.93666337455,2.77986801867,0.000594,26.52715
2017-10-11 18:33:33.100,0.003818,0.58,3.21713499201,2.26746086747,0.000594,24.53457
2017-10-11 18:34:17.500,0.003886,0.58,3.16733165363,2.32137481732,0.000594,24.83878
2017-10-11 18:35:01.900,0.00394,0.58,2.79760752779,2.23093141164,0.000594,25.32552
2017-10-11 18:35:46.300,0.003668,0.58,2.71836792966,2.12340006408,0.000594,26.20773
2017-10-11 18:36:30.700,0.003782,0.58,4.24332956934,2.78403540423,0.000594,26.3142
2017-10-11 18:37:15.100,0.004128,0.58,3.28818894092,2.46969044663,0.000594,25.84268
2017-10-11 18:37:59.500,0.003632,0.58,2.6468024661,2.10163450071,0.000594,25.21904
2017-10-11 18:38:43.900,0.00421,0.58,3.99208111592,2.83270047547,0.000594,26.34462
2017-10-11 18:39:28.300,0.004083,0.58,3.16549221223,2.25286511388,0.000594,24.94526
2017-10-11 18:40:12.700,0.003927,0.58,2.81463617607,2.20060149952,0.000594,26.77052
2017-10-11 18:40:57.100,0.003985,0.58,2.71700674296,2.09094676297,0.000594,25.4472
2017-10-11 18:41:41.500,0.003766,0.58,2.53097801864,1.9614117433,0.000594,24.88441
2017-10-11 18:42:25.900,0.003908,0.58,3.76359857525,2.58621851408,0.000594,26.72489
2017-10-11 18:43:10.300,0.004232,0.58,2.73159967909,2.17658919892,0.000594,26.93783
2017-10-11 18:43:54.700,0.003965,0.58,3.63463065291,2.51487529048,0.000594,25.0061
2017-10-11 18:44:39.100,0.003948,0.58,2.78123335,2.09848024858,0.000594,26.69447
2017-10-11 18:45:23.500,0.003762,0.58,2.68378282047,1.98791380598,0.000594,24.80836
2017-10-11 18:46:07.900,0.003928,0.58,3.6400305985,2.54193636134,0.000594,26.57278
2017-10-11 18:46:52.300,0.004014,0.58,2.79269218813,2.26809920668,0.000594,27.28768
2017-10-11 18:47:36.700,0.00405,0.58,2.73205783676,2.26084474314,0.000594,27.08994
2017-10-11 18:48:21.100,0.003868,0.58,2.72950313804,2.25021845491,0.000594,27.42457
2017-10-11 18:49:05.500,0.00385,0.58,3.07503318832,2.32485887604,0.000594,26.90741
2017-10-11 18:49:49.900,0.004248,0.58,3.01206573879,2.34667970629,0.000594,25.64494
2017-10-11 18:50:34.300,0.003638,0.58,3.82977108231,2.69744526329,0.000594,25.75141
2017-10-11 18:51:18.700,0.004182,0.58,4.40664396605,2.9392171445,0.000594,26.72489
2017-10-11 18:52:03.100,0.0042,0.58,2.85995150109,2.28678342132,0.000594,25.62973
2017-10-11 18:52:47.500,0.004125,0.58,3.23530794851,2.51468845896,0.000594,26.83136
2017-10-11 18:53:31.900,0.003677,0.58,2.99011233194,2.37374901379,0.000594,27.33331
2017-10-11 18:54:16.300,0.003782,0.58,4.28871288884,2.97113103496,0.000594,25.56889
2017-10-11 18:55:00.700,0.003829,0.58,3.42457875688,2.4455490093,0.000594,26.34462
2017-10-11 18:55:45.100,0.00405,0.58,3.2955450883,2.46262181231,0.000594,27.08994
2017-10-11 18:56:29.500,0.003701,0.58,2.68312190065,2.12995537,0.000594,26.11647
2017-10-11 18:57:13.900,0.004077,0.58,3.95849691738,2.72586619487,0.000594,25.08215
2017-10-11 18:57:58.300,0.003682,0.58,2.81614029828,2.16851466868,0.000594,27.4702
2017-10-11 18:58:42.700,0.004033,0.58,3.98787880527,2.71675429746,0.000594,25.59931
2017-10-11 18:59:27.100,0.003931,0.58,2.59183513287,2.08952254734,0.000594,25.82747
2017-10-11 19:00:11.500,0.004114,0.58,2.72816793244,2.16701712259,0.000594,26.81615
2017-10-11 19:00:55.900,0.004073,0.58,2.77948269649,2.21993867628,0.000594,26.72489
2017-10-11 19:01:40.300,0.004194,0.58,2.73037422257,2.1913009499,0.000594,26.7401
2017-10-11 19:02:24.700,0.004186,0.58,3.3157496127,2.37827988925,0.000594,26.23815
2017-10-11 19:03:09.100,0.003828,0.58,3.34361231784,2.55188822124,0.000594,27.36373
2017-10-11 19:03:53.500,0.004062,0.58,3.47024129508,2.38609272105,0.000594,26.52715
