           0  1.3685519E-03
           1  8.4602408E-04
           2  5.5702578E-04
           3  3.8819885E-04
           4  2.8333475E-04
           5  2.1611988E-04
           6  1.7238503E-04
           7  1.4402387E-04
           8  1.2519625E-04
           9  1.1223613E-04
          10  1.0299915E-04
          11  9.6231372E-05
          12  9.1111600E-05
          13  8.7157132E-05
          14  8.4026928E-05
          15  8.1514772E-05
          16  7.9454170E-05
          17  7.7737168E-05
          18  7.6287208E-05
          19  7.5054195E-05
          20  7.3988340E-05
          21  7.3057236E-05
          22  7.2237286E-05
          23  7.1508985E-05
          24  7.0854949E-05
          25  7.0263755E-05
