           0  7.0432904E-03
           1  7.7086557E-03
           2  7.6243370E-03
           3  7.6673026E-03
           4  7.7630142E-03
           5  7.8890342E-03
           6  8.0401935E-03
           7  8.2096662E-03
           8  8.3917445E-03
           9  8.5790232E-03
          10  8.7676439E-03
          11  8.9468099E-03
          12  9.1195572E-03
          13  9.2875306E-03
          14  9.4512589E-03
          15  9.6090101E-03
          16  9.7608278E-03
          17  9.9073807E-03
          18  1.0047461E-02
          19  1.0179284E-02
          20  1.0303478E-02
          21  1.0417709E-02
          22  1.0521214E-02
          23  1.0619490E-02
          24  1.0710447E-02
          25  1.0796347E-02
