           0  1.3795192E-03
           1  8.5905212E-04
           2  5.7315844E-04
           3  4.0803422E-04
           4  3.0746174E-04
           5  2.4492716E-04
           6  2.0599259E-04
           7  1.8209622E-04
           8  1.6705405E-04
           9  1.5717644E-04
          10  1.5047970E-04
          11  1.4585038E-04
          12  1.4262530E-04
          13  1.4032287E-04
          14  1.3860382E-04
          15  1.3730004E-04
          16  1.3629763E-04
          17  1.3551135E-04
          18  1.3487716E-04
          19  1.3435453E-04
          20  1.3391729E-04
          21  1.3354734E-04
          22  1.3323032E-04
          23  1.3295143E-04
          24  1.3270423E-04
          25  1.3248446E-04
