           0  1.3730349E-03
           1  8.4975682E-04
           2  5.6317227E-04
           3  3.9499628E-04
           4  2.8988766E-04
           5  2.2202259E-04
           6  1.7780939E-04
           7  1.4898782E-04
           8  1.2973120E-04
           9  1.1643959E-04
          10  1.0696374E-04
          11  1.0001961E-04
          12  9.4799150E-05
          13  9.0789123E-05
          14  8.7639557E-05
          15  8.5130305E-05
          16  8.3084538E-05
          17  8.1395279E-05
          18  7.9981357E-05
          19  7.8783618E-05
          20  7.7750621E-05
          21  7.6853823E-05
          22  7.6064716E-05
          23  7.5367534E-05
          24  7.4743475E-05
          25  7.4178613E-05
