           0  6.3692234E-03
           1  7.4306033E-03
           2  7.3583629E-03
           3  7.4591963E-03
           4  7.6181735E-03
           5  7.7943890E-03
           6  7.9755299E-03
           7  8.1570838E-03
           8  8.3405226E-03
           9  8.5210744E-03
          10  8.6952951E-03
          11  8.8636754E-03
          12  9.0220906E-03
          13  9.1669783E-03
          14  9.3026673E-03
          15  9.4356881E-03
          16  9.5651159E-03
          17  9.6946247E-03
          18  9.8179244E-03
          19  9.9379160E-03
          20  1.0058994E-02
          21  1.0181806E-02
          22  1.0304785E-02
          23  1.0417533E-02
          24  1.0522372E-02
          25  1.0626428E-02
