           0  1.3851172E-03
           1  8.5807248E-04
           2  5.6908367E-04
           3  3.9888243E-04
           4  2.9186002E-04
           5  2.2224030E-04
           6  1.7615844E-04
           7  1.4585852E-04
           8  1.2547235E-04
           9  1.1129952E-04
          10  1.0113505E-04
          11  9.3647264E-05
          12  8.8003922E-05
          13  8.3655519E-05
          14  8.0247301E-05
          15  7.7526696E-05
          16  7.5319935E-05
          17  7.3508279E-05
          18  7.1993629E-05
          19  7.0708767E-05
          20  6.9607464E-05
          21  6.8652102E-05
          22  6.7816720E-05
          23  6.7080429E-05
          24  6.6424080E-05
          25  6.5836008E-05
