           0  1.3921394E-03
           1  8.6362642E-04
           2  5.7381572E-04
           3  4.0392196E-04
           4  2.9804194E-04
           5  2.3005487E-04
           6  1.8588260E-04
           7  1.5744418E-04
           8  1.3867847E-04
           9  1.2587936E-04
          10  1.1684281E-04
          11  1.1027505E-04
          12  1.0536858E-04
          13  1.0164957E-04
          14  9.8768258E-05
          15  9.6510972E-05
          16  9.4721203E-05
          17  9.3288247E-05
          18  9.2121554E-05
          19  9.1158603E-05
          20  9.0353999E-05
          21  8.9669491E-05
          22  8.9076981E-05
          23  8.8563145E-05
          24  8.8115288E-05
          25  8.7719978E-05
