           0  1.4370842E-03
           1  8.9457806E-04
           2  5.9885648E-04
           3  4.2440396E-04
           4  3.1490118E-04
           5  2.4410545E-04
           6  1.9809743E-04
           7  1.6842101E-04
           8  1.4880935E-04
           9  1.3541929E-04
          10  1.2596478E-04
          11  1.1909883E-04
          12  1.1398440E-04
          13  1.1012145E-04
          14  1.0715657E-04
          15  1.0484869E-04
          16  1.0303879E-04
          17  1.0158807E-04
          18  1.0040836E-04
          19  9.9446872E-05
          20  9.8646495E-05
          21  9.7965400E-05
          22  9.7380303E-05
          23  9.6870026E-05
          24  9.6424563E-05
          25  9.6031392E-05
