           0  1.3998313E-03
           1  8.6951832E-04
           2  5.7873555E-04
           3  4.0730555E-04
           4  2.9962012E-04
           5  2.2971685E-04
           6  1.8402668E-04
           7  1.5398583E-04
           8  1.3387226E-04
           9  1.1995716E-04
          10  1.1006307E-04
          11  1.0282444E-04
          12  9.7420758E-05
          13  9.3279363E-05
          14  9.0068213E-05
          15  8.7530650E-05
          16  8.5491803E-05
          17  8.3830229E-05
          18  8.2454782E-05
          19  8.1299135E-05
          20  8.0311554E-05
          21  7.9457313E-05
          22  7.8707213E-05
          23  7.8041805E-05
          24  7.7445955E-05
          25  7.6910299E-05
