           0  1.5190897E-03
           1  9.4986998E-04
           2  6.3614902E-04
           3  4.4827160E-04
           4  3.2855873E-04
           5  2.4976587E-04
           6  1.9771433E-04
           7  1.6321233E-04
           8  1.3968386E-04
           9  1.2320231E-04
          10  1.1143571E-04
          11  1.0285498E-04
          12  9.6505173E-05
          13  9.1752830E-05
          14  8.8145083E-05
          15  8.5365260E-05
          16  8.3208222E-05
          17  8.1518025E-05
          18  8.0175188E-05
          19  7.9093603E-05
          20  7.8209843E-05
          21  7.7475343E-05
          22  7.6857832E-05
          23  7.6331868E-05
          24  7.5877557E-05
          25  7.5479060E-05
