           0  1.3440073E-03
           1  8.3368417E-04
           2  5.5378693E-04
           3  3.9025935E-04
           4  2.8811567E-04
           5  2.2168444E-04
           6  1.7751797E-04
           7  1.4804656E-04
           8  1.2776355E-04
           9  1.1334158E-04
          10  1.0278049E-04
          11  9.4890420E-05
          12  8.8888206E-05
          13  8.4255036E-05
          14  8.0623940E-05
          15  7.7747114E-05
          16  7.5439253E-05
          17  7.3561052E-05
          18  7.2011535E-05
          19  7.0718575E-05
          20  6.9625457E-05
          21  6.8691887E-05
          22  6.7886242E-05
          23  6.7183195E-05
          24  6.6564688E-05
          25  6.6015607E-05
