           0  1.3274178E-03
           1  8.2808593E-04
           2  5.5459153E-04
           3  3.9788944E-04
           4  3.0250137E-04
           5  2.4274334E-04
           6  2.0514357E-04
           7  1.8133216E-04
           8  1.6585118E-04
           9  1.5543732E-04
          10  1.4818963E-04
          11  1.4300278E-04
          12  1.3922733E-04
          13  1.3643608E-04
          14  1.3436659E-04
          15  1.3281801E-04
          16  1.3164410E-04
          17  1.3073314E-04
          18  1.3000509E-04
          19  1.2941202E-04
          20  1.2892178E-04
          21  1.2850610E-04
          22  1.2814680E-04
          23  1.2783367E-04
          24  1.2756020E-04
          25  1.2731896E-04
