           0  1.3867782E-03
           1  8.5937814E-04
           2  5.7033252E-04
           3  4.0063818E-04
           4  2.9462911E-04
           5  2.2615801E-04
           6  1.8117533E-04
           7  1.5174708E-04
           8  1.3196484E-04
           9  1.1817880E-04
          10  1.0821038E-04
          11  1.0081764E-04
          12  9.5194584E-05
          13  9.0846050E-05
          14  8.7425935E-05
          15  8.4691717E-05
          16  8.2478968E-05
          17  8.0662947E-05
          18  7.9154386E-05
          19  7.7883131E-05
          20  7.6799901E-05
          21  7.5866825E-05
          22  7.5056902E-05
          23  7.4346885E-05
          24  7.3717703E-05
          25  7.3155294E-05
