           0  1.3626756E-03
           1  8.4295066E-04
           2  5.5659324E-04
           3  3.8971694E-04
           4  2.8651324E-04
           5  2.2078992E-04
           6  1.7839618E-04
           7  1.5127963E-04
           8  1.3352078E-04
           9  1.2147306E-04
          10  1.1298696E-04
          11  1.0679718E-04
          12  1.0215057E-04
          13  9.8569821E-05
          14  9.5762603E-05
          15  9.3514856E-05
          16  9.1682901E-05
          17  9.0174712E-05
          18  8.8911518E-05
          19  8.7837929E-05
          20  8.6919754E-05
          21  8.6124084E-05
          22  8.5431137E-05
          23  8.4815802E-05
          24  8.4269734E-05
          25  8.3783278E-05
