           0  1.3941933E-03
           1  8.6997711E-04
           2  5.8136164E-04
           3  4.1498433E-04
           4  3.1400894E-04
           5  2.5141748E-04
           6  2.1269984E-04
           7  1.8902098E-04
           8  1.7396944E-04
           9  1.6402407E-04
          10  1.5719692E-04
          11  1.5240216E-04
          12  1.4901791E-04
          13  1.4657497E-04
          14  1.4474260E-04
          15  1.4334144E-04
          16  1.4224989E-04
          17  1.4137078E-04
          18  1.4065491E-04
          19  1.4006069E-04
          20  1.3956068E-04
          21  1.3913130E-04
          22  1.3875987E-04
          23  1.3843615E-04
          24  1.3814967E-04
          25  1.3789420E-04
