           0  1.3970848E-03
           1  8.6528400E-04
           2  5.7213416E-04
           3  3.9998323E-04
           4  2.9242272E-04
           5  2.2296383E-04
           6  1.7761487E-04
           7  1.4799931E-04
           8  1.2803763E-04
           9  1.1409764E-04
          10  1.0404523E-04
          11  9.6609365E-05
          12  9.0987640E-05
          13  8.6634034E-05
          14  8.3205872E-05
          15  8.0466474E-05
          16  7.8238161E-05
          17  7.6401469E-05
          18  7.4860014E-05
          19  7.3554569E-05
          20  7.2437564E-05
          21  7.1469913E-05
          22  7.0622904E-05
          23  6.9876842E-05
          24  6.9212350E-05
          25  6.8619083E-05
