           0  1.4359463E-03
           1  8.9946302E-04
           2  6.0738059E-04
           3  4.3699323E-04
           4  3.3173806E-04
           5  2.6512222E-04
           6  2.2318000E-04
           7  1.9695537E-04
           8  1.8003921E-04
           9  1.6867877E-04
          10  1.6081191E-04
          11  1.5523647E-04
          12  1.5123459E-04
          13  1.4834995E-04
          14  1.4623812E-04
          15  1.4465232E-04
          16  1.4343222E-04
          17  1.4247600E-04
          18  1.4170818E-04
          19  1.4108706E-04
          20  1.4057462E-04
          21  1.4014398E-04
          22  1.3977724E-04
          23  1.3945889E-04
          24  1.3918307E-04
          25  1.3893789E-04
