           0  1.3548561E-03
           1  8.4033422E-04
           2  5.5850332E-04
           3  3.9431558E-04
           4  2.9215688E-04
           5  2.2620021E-04
           6  1.8279185E-04
           7  1.5417476E-04
           8  1.3474314E-04
           9  1.2106630E-04
          10  1.1114884E-04
          11  1.0376775E-04
          12  9.8160977E-05
          13  9.3825489E-05
          14  9.0412694E-05
          15  8.7684239E-05
          16  8.5469983E-05
          17  8.3647064E-05
          18  8.2125254E-05
          19  8.0840793E-05
          20  7.9743979E-05
          21  7.8796256E-05
          22  7.7971643E-05
          23  7.7247598E-05
          24  7.6606280E-05
          25  7.6034848E-05
