           0  1.4446913E-03
           1  8.9913071E-04
           2  6.0059241E-04
           3  4.2356932E-04
           4  3.1181666E-04
           5  2.3903845E-04
           6  1.9143611E-04
           7  1.6024470E-04
           8  1.3933612E-04
           9  1.2487751E-04
          10  1.1460316E-04
          11  1.0711671E-04
          12  1.0152473E-04
          13  9.7260301E-05
          14  9.3964722E-05
          15  9.1358612E-05
          16  8.9267145E-05
          17  8.7571418E-05
          18  8.6175969E-05
          19  8.5016647E-05
          20  8.4040905E-05
          21  8.3217528E-05
          22  8.2514118E-05
          23  8.1910257E-05
          24  8.1384103E-05
          25  8.0918253E-05
