           0  1.4073824E-03
           1  8.7423628E-04
           2  5.8342988E-04
           3  4.1204796E-04
           4  3.0447889E-04
           5  2.3467065E-04
           6  1.8900842E-04
           7  1.5921866E-04
           8  1.3930589E-04
           9  1.2558112E-04
          10  1.1585742E-04
          11  1.0878565E-04
          12  1.0351294E-04
          13  9.9517980E-05
          14  9.6428746E-05
          15  9.4007366E-05
          16  9.2086164E-05
          17  9.0528287E-05
          18  8.9257002E-05
          19  8.8201676E-05
          20  8.7320426E-05
          21  8.6576991E-05
          22  8.5940730E-05
          23  8.5392850E-05
          24  8.4913976E-05
          25  8.4494139E-05
