           0  1.3255045E-03
           1  8.2135509E-04
           2  5.4476410E-04
           3  3.8390281E-04
           4  2.8397777E-04
           5  2.1952698E-04
           6  1.7727095E-04
           7  1.4952956E-04
           8  1.3095641E-04
           9  1.1810679E-04
          10  1.0897643E-04
          11  1.0232379E-04
          12  9.7365039E-05
          13  9.3605136E-05
          14  9.0693451E-05
          15  8.8402376E-05
          16  8.6569686E-05
          17  8.5079504E-05
          18  8.3848274E-05
          19  8.2817656E-05
          20  8.1940321E-05
          21  8.1184968E-05
          22  8.0527330E-05
          23  7.9948215E-05
          24  7.9431804E-05
          25  7.8970152E-05
