           0  1.4131089E-03
           1  8.7904767E-04
           2  5.8583642E-04
           3  4.1361866E-04
           4  3.0586636E-04
           5  2.3619982E-04
           6  1.9074159E-04
           7  1.6108069E-04
           8  1.4115339E-04
           9  1.2727329E-04
          10  1.1729233E-04
          11  1.0992319E-04
          12  1.0435346E-04
          13  1.0007203E-04
          14  9.6738033E-05
          15  9.4109266E-05
          16  9.2015187E-05
          17  9.0323476E-05
          18  8.8941997E-05
          19  8.7800203E-05
          20  8.6851825E-05
          21  8.6046166E-05
          22  8.5361164E-05
          23  8.4769868E-05
          24  8.4250467E-05
          25  8.3790721E-05
