           0  5.8934870E-03
           1  7.8797983E-03
           2  7.9124346E-03
           3  8.2926489E-03
           4  8.6794058E-03
           5  9.0359328E-03
           6  9.3428325E-03
           7  9.5891906E-03
           8  9.8018050E-03
           9  9.9797137E-03
          10  1.0122980E-02
          11  1.0258237E-02
          12  1.0379756E-02
          13  1.0492473E-02
          14  1.0606484E-02
          15  1.0721266E-02
          16  1.0843112E-02
          17  1.0966417E-02
          18  1.1091420E-02
          19  1.1217595E-02
          20  1.1342404E-02
          21  1.1464114E-02
          22  1.1583352E-02
          23  1.1716118E-02
          24  1.1847639E-02
          25  1.1974991E-02
