           0  8.0554523E-03
           1  1.3341823E-02
           2  1.4270908E-02
           3  1.5340468E-02
           4  1.6017189E-02
           5  1.6464816E-02
           6  1.6864931E-02
           7  1.7245520E-02
           8  1.7600635E-02
           9  1.7918298E-02
          10  1.8190291E-02
          11  1.8419875E-02
          12  1.8606991E-02
          13  1.8793970E-02
          14  1.8975133E-02
          15  1.9159965E-02
          16  1.9334773E-02
          17  1.9498447E-02
          18  1.9660382E-02
          19  1.9821515E-02
          20  1.9964267E-02
          21  2.0096892E-02
          22  2.0220164E-02
          23  2.0346537E-02
          24  2.0479277E-02
          25  2.0617655E-02
