           0  1.3077658E-03
           1  8.1221241E-04
           2  5.4225192E-04
           3  3.8588184E-04
           4  2.8896853E-04
           5  2.2648541E-04
           6  1.8538639E-04
           7  1.5833256E-04
           8  1.4010034E-04
           9  1.2741795E-04
          10  1.1831259E-04
          11  1.1163678E-04
          12  1.0665063E-04
          13  1.0287793E-04
          14  9.9985053E-05
          15  9.7731216E-05
          16  9.5964409E-05
          17  9.4558447E-05
          18  9.3434523E-05
          19  9.2536800E-05
          20  9.1809088E-05
          21  9.1212489E-05
          22  9.0712172E-05
          23  9.0288027E-05
          24  8.9924499E-05
          25  8.9607529E-05
