           0  1.3375517E-03
           1  8.3240902E-04
           2  5.5720616E-04
           3  3.9647869E-04
           4  2.9565269E-04
           5  2.2957801E-04
           6  1.8524431E-04
           7  1.5533771E-04
           8  1.3450290E-04
           9  1.1947170E-04
          10  1.0833711E-04
          11  9.9931109E-05
          12  9.3473580E-05
          13  8.8445224E-05
          14  8.4478765E-05
          15  8.1312515E-05
          16  7.8757352E-05
          17  7.6671735E-05
          18  7.4942640E-05
          19  7.3494011E-05
          20  7.2264513E-05
          21  7.1212315E-05
          22  7.0299640E-05
          23  6.9505521E-05
          24  6.8805006E-05
          25  6.8186062E-05
