           0  1.3907821E-03
           1  8.6380780E-04
           2  5.7596469E-04
           3  4.0707135E-04
           4  3.0159947E-04
           5  2.3350900E-04
           6  1.8912967E-04
           7  1.6023990E-04
           8  1.4098710E-04
           9  1.2769012E-04
          10  1.1820296E-04
          11  1.1124064E-04
          12  1.0602015E-04
          13  1.0201991E-04
          14  9.8888719E-05
          15  9.6412274E-05
          16  9.4421463E-05
          17  9.2795941E-05
          18  9.1463509E-05
          19  9.0357622E-05
          20  8.9427303E-05
          21  8.8637142E-05
          22  8.7961162E-05
          23  8.7374014E-05
          24  8.6859603E-05
          25  8.6403867E-05
