           0  1.4019492E-03
           1  8.6864328E-04
           2  5.7603768E-04
           3  4.0357444E-04
           4  2.9534826E-04
           5  2.2509634E-04
           6  1.7892706E-04
           7  1.4870003E-04
           8  1.2828119E-04
           9  1.1397818E-04
          10  1.0366346E-04
          11  9.6007549E-05
          12  9.0189438E-05
          13  8.5679501E-05
          14  8.2108607E-05
          15  7.9245845E-05
          16  7.6906712E-05
          17  7.4961186E-05
          18  7.3325449E-05
          19  7.1930255E-05
          20  7.0727059E-05
          21  6.9678215E-05
          22  6.8758010E-05
          23  6.7943642E-05
          24  6.7214147E-05
          25  6.6560518E-05
